experiment_id,imputation,features,scaler,feature_engineering,model,RMSE,MAPE,R2,model_path,label
E131,ffill,domain_itf,minmax,rolling,XGBoost,1.0946185034501463,19.582211015498817,-0.36158239039088724,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E132,ffill,domain_itf,minmax,lag_rolling,RF,0.4185357198603727,5.725843504210352,0.07219165325749655,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E132,ffill,domain_itf,minmax,lag_rolling,XGBoost,0.5838718339153877,8.070733242071505,-0.8056279487014031,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E133,ffill,domain_itf,minmax,diff,RF,0.3652150830017354,5.841382293479434,0.29353503681166415,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + First Difference"
E133,ffill,domain_itf,minmax,diff,XGBoost,0.5860861882369994,8.114130666140134,-0.8193497337406266,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + First Difference"
E134,ffill,domain_itf,minmax,interaction,RF,1.6289446778116667,31.6652605610664,-1.8744327836110544,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E134,ffill,domain_itf,minmax,interaction,XGBoost,1.170724839884515,19.932125571589765,-0.48473570829803414,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E135,ffill,domain_itf,minmax,calendar,RF,1.2777813936959108,22.9129206940227,-0.7686936114561558,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E135,ffill,domain_itf,minmax,calendar,XGBoost,1.1228557514291633,18.62657745238097,-0.3658009895924723,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E136,ffill,domain_itf,minmax,policy_reaction,RF,0.20598541778975,3.1099983159179514,0.7752673509057262,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E136,ffill,domain_itf,minmax,policy_reaction,XGBoost,0.19404083961549454,2.71644168956459,0.8005750425316489,,"Forward Fill + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E137,ffill,domain_itf,robust,none,RF,1.3264893898280423,24.22829891062006,-0.9061060000827317,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Tanpa Feature Engineering
E137,ffill,domain_itf,robust,none,XGBoost,1.116414816994512,17.8752848902771,-0.3501768921921622,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Tanpa Feature Engineering
E138,ffill,domain_itf,robust,lag,RF,0.42774008452233625,6.405509432030108,0.05779112817114107,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E138,ffill,domain_itf,robust,lag,XGBoost,0.5264331415395779,7.170778827866411,-0.42716350741463294,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E139,ffill,domain_itf,robust,rolling,RF,0.9500137859450811,16.575720656140735,-0.025600374162778605,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E139,ffill,domain_itf,robust,rolling,XGBoost,1.0946185034501463,19.582211015498817,-0.36158239039088724,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E140,ffill,domain_itf,robust,lag_rolling,RF,0.41882523301084795,5.7260819475409,0.07090762607267631,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E140,ffill,domain_itf,robust,lag_rolling,XGBoost,0.5838718339153877,8.070733242071505,-0.8056279487014031,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E141,ffill,domain_itf,robust,diff,RF,0.3656929942029362,5.847026164882988,0.2916849027931345,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + First Difference
E141,ffill,domain_itf,robust,diff,XGBoost,0.5860861882369994,8.114130666140134,-0.8193497337406266,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + First Difference
E142,ffill,domain_itf,robust,interaction,RF,1.6289446778116667,31.6652605610664,-1.8744327836110544,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E142,ffill,domain_itf,robust,interaction,XGBoost,1.170724839884515,19.932125571589765,-0.48473570829803414,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E143,ffill,domain_itf,robust,calendar,RF,1.2775653387457793,22.901188545128285,-0.7680955393523279,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E143,ffill,domain_itf,robust,calendar,XGBoost,1.1228557514291633,18.62657745238097,-0.3658009895924723,,"Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E144,ffill,domain_itf,robust,policy_reaction,RF,0.22493355854238223,3.383331431177552,0.7320204053616678,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E144,ffill,domain_itf,robust,policy_reaction,XGBoost,0.1934243323986154,2.7110093053456668,0.8018402567211252,,Forward Fill + Domain Expert — ITF (7) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E145,ffill,corr_top6,standard,none,RF,2.0099226421372567,39.95315873923607,-3.3762101853768565,,Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Tanpa Feature Engineering
E145,ffill,corr_top6,standard,none,XGBoost,2.2156079945419975,44.23770939330828,-4.317718386435653,,Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Tanpa Feature Engineering
E146,ffill,corr_top6,standard,lag,RF,0.5090312001225623,7.62251598623732,-0.3343694558289636,,"Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E146,ffill,corr_top6,standard,lag,XGBoost,0.5606750597145396,7.583330560346864,-0.6188617558286098,,"Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E147,ffill,corr_top6,standard,rolling,RF,1.080888638803014,19.23511081054196,-0.3276397889291749,,"Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E147,ffill,corr_top6,standard,rolling,XGBoost,1.0041380388336723,18.292345465859512,-0.14579043988858453,,"Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E148,ffill,corr_top6,standard,lag_rolling,RF,0.4886469699409728,6.804556954546957,-0.2646886994934854,,"Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E148,ffill,corr_top6,standard,lag_rolling,XGBoost,0.5838718339153877,8.070733242071505,-0.8056279487014031,,"Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E149,ffill,corr_top6,standard,diff,RF,0.4399976832634261,6.601109676485489,-0.02540161559224785,,Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + First Difference
E149,ffill,corr_top6,standard,diff,XGBoost,0.5860861882369994,8.114130666140134,-0.8193497337406266,,Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + First Difference
E150,ffill,corr_top6,standard,interaction,RF,2.384736374985947,48.01923392657046,-5.160560680494098,,Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E150,ffill,corr_top6,standard,interaction,XGBoost,2.4030337568516753,47.62731879851179,-5.2554597010899675,,Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E151,ffill,corr_top6,standard,calendar,RF,1.9294521830484441,38.241773435382996,-3.032807828485206,,"Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E151,ffill,corr_top6,standard,calendar,XGBoost,2.166249131437375,43.22755464679478,-4.0834234794347255,,"Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E152,ffill,corr_top6,standard,policy_reaction,RF,0.22897519369526284,3.3675718755936446,0.7223037034225004,,Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E152,ffill,corr_top6,standard,policy_reaction,XGBoost,0.2133865953790018,3.1077360995654484,0.7588276660747909,,Forward Fill + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E153,ffill,corr_top6,minmax,none,RF,2.007172416696081,39.889959587976264,-3.3642422319248046,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E153,ffill,corr_top6,minmax,none,XGBoost,2.2156079945419975,44.23770939330828,-4.317718386435653,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E154,ffill,corr_top6,minmax,lag,RF,0.5070271297295962,7.605045247451085,-0.32388323739461944,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E154,ffill,corr_top6,minmax,lag,XGBoost,0.5606750597145396,7.583330560346864,-0.6188617558286098,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E155,ffill,corr_top6,minmax,rolling,RF,1.0803112777313117,19.2326489107309,-0.3262218393237162,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E155,ffill,corr_top6,minmax,rolling,XGBoost,1.0041380388336723,18.292345465859512,-0.14579043988858453,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E156,ffill,corr_top6,minmax,lag_rolling,RF,0.48863639567951783,6.804459488660018,-0.2646339646640745,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E156,ffill,corr_top6,minmax,lag_rolling,XGBoost,0.5838718339153877,8.070733242071505,-0.8056279487014031,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E157,ffill,corr_top6,minmax,diff,RF,0.4392964891734562,6.590281711373737,-0.022135995498590688,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + First Difference"
E157,ffill,corr_top6,minmax,diff,XGBoost,0.5860861882369994,8.114130666140134,-0.8193497337406266,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + First Difference"
E158,ffill,corr_top6,minmax,interaction,RF,2.3851961907174597,48.02841185492229,-5.162936620948495,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E158,ffill,corr_top6,minmax,interaction,XGBoost,2.4030337568516753,47.62731879851179,-5.2554597010899675,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E159,ffill,corr_top6,minmax,calendar,RF,1.9298143941750259,38.24940093913101,-3.034322108019089,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E159,ffill,corr_top6,minmax,calendar,XGBoost,2.166249131437375,43.22755464679478,-4.0834234794347255,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E160,ffill,corr_top6,minmax,policy_reaction,RF,0.20692177886855273,3.026444708398364,0.7732195439044348,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E160,ffill,corr_top6,minmax,policy_reaction,XGBoost,0.2133865953790018,3.1077360995654484,0.7588276660747909,,"Forward Fill + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E161,ffill,corr_top6,robust,none,RF,2.0075811672813053,39.89732466734135,-3.366019924953358,,Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Tanpa Feature Engineering
E161,ffill,corr_top6,robust,none,XGBoost,2.2156079945419975,44.23770939330828,-4.317718386435653,,Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Tanpa Feature Engineering
E162,ffill,corr_top6,robust,lag,RF,0.4966903895824968,7.502907176388808,-0.2704535798294281,,"Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E162,ffill,corr_top6,robust,lag,XGBoost,0.5606750597145396,7.583330560346864,-0.6188617558286098,,"Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E163,ffill,corr_top6,robust,rolling,RF,1.0799565139394738,19.2186564061439,-0.32535094545239196,,"Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E163,ffill,corr_top6,robust,rolling,XGBoost,1.0041380388336723,18.292345465859512,-0.14579043988858453,,"Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E164,ffill,corr_top6,robust,lag_rolling,RF,0.48850714503721937,6.802360723227921,-0.2639650290886524,,"Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E164,ffill,corr_top6,robust,lag_rolling,XGBoost,0.5838718339153877,8.070733242071505,-0.8056279487014031,,"Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E165,ffill,corr_top6,robust,diff,RF,0.44057887342160323,6.600468967762529,-0.028112297695068067,,Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + First Difference
E165,ffill,corr_top6,robust,diff,XGBoost,0.5860861882369994,8.114130666140134,-0.8193497337406266,,Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + First Difference
E166,ffill,corr_top6,robust,interaction,RF,2.3854938386446856,48.034211497308895,-5.164474858997163,,Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E166,ffill,corr_top6,robust,interaction,XGBoost,2.4030337568516753,47.62731879851179,-5.2554597010899675,,Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E167,ffill,corr_top6,robust,calendar,RF,1.9293289736140102,38.23605593092247,-3.0322927972121754,,"Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E167,ffill,corr_top6,robust,calendar,XGBoost,2.166249131437375,43.22755464679478,-4.0834234794347255,,"Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E168,ffill,corr_top6,robust,policy_reaction,RF,0.23043429441553093,3.3919615712472337,0.7187532938975325,,Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E168,ffill,corr_top6,robust,policy_reaction,XGBoost,0.206721579010065,3.020691869937571,0.773658158459156,,Forward Fill + Top-6 Korelasi Pearson + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E169,ffill,mutual_info,standard,none,RF,0.891977951811907,15.492498690136589,0.1381181676169917,,Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Tanpa Feature Engineering
E169,ffill,mutual_info,standard,none,XGBoost,1.0381908102810273,19.538933422808043,-0.1675993592980103,,Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Tanpa Feature Engineering
E170,ffill,mutual_info,standard,lag,RF,0.40729367494094565,6.065644104270399,0.1457153184762865,,"Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E170,ffill,mutual_info,standard,lag,XGBoost,0.4085733210080406,6.18429751090148,0.14033885724251915,,"Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E171,ffill,mutual_info,standard,rolling,RF,0.88300192896793,16.118785371890667,0.11398380493253724,,"Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E171,ffill,mutual_info,standard,rolling,XGBoost,1.0373299732434633,18.449824959934688,-0.2227909316015717,,"Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E172,ffill,mutual_info,standard,lag_rolling,RF,0.3859625134731371,5.407205208201698,0.2109882519490125,,"Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E172,ffill,mutual_info,standard,lag_rolling,XGBoost,0.45475621360779145,5.8116161936461594,-0.09534391868854852,,"Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E173,ffill,mutual_info,standard,diff,RF,0.4052796651175944,6.594703271218656,0.1300328679750825,,Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + First Difference
E173,ffill,mutual_info,standard,diff,XGBoost,0.37194999566652714,5.343530374004765,0.2672390217639924,,Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + First Difference
E174,ffill,mutual_info,standard,interaction,RF,1.046716143372607,17.803602831445147,-0.18685409321253799,,Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E174,ffill,mutual_info,standard,interaction,XGBoost,1.1653818141989234,21.83408652651632,-0.47121437818884115,,Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E175,ffill,mutual_info,standard,calendar,RF,0.8911018964135542,16.108089004304862,0.13981032927086512,,"Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E175,ffill,mutual_info,standard,calendar,XGBoost,1.069250975281795,19.999734339663625,-0.23850794653061014,,"Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E176,ffill,mutual_info,standard,policy_reaction,RF,0.2577130072406408,4.0430849869326435,0.6482242519339366,,Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E176,ffill,mutual_info,standard,policy_reaction,XGBoost,0.20150482968584718,2.8520935087285655,0.784937773620671,,Forward Fill + Mutual Info Top-7 + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E177,ffill,mutual_info,minmax,none,RF,0.8919779518119069,15.492498690136589,0.13811816761699203,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E177,ffill,mutual_info,minmax,none,XGBoost,1.0381908102810273,19.538933422808043,-0.1675993592980103,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E178,ffill,mutual_info,minmax,lag,RF,0.4066860990907335,6.065207626602799,0.14826215696392475,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E178,ffill,mutual_info,minmax,lag,XGBoost,0.4085733210080406,6.18429751090148,0.14033885724251915,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E179,ffill,mutual_info,minmax,rolling,RF,0.88300192896793,16.118785371890667,0.11398380493253724,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E179,ffill,mutual_info,minmax,rolling,XGBoost,1.0373299732434633,18.449824959934688,-0.2227909316015717,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E180,ffill,mutual_info,minmax,lag_rolling,RF,0.38596251347313704,5.407205208201696,0.21098825194901283,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E180,ffill,mutual_info,minmax,lag_rolling,XGBoost,0.45475621360779145,5.8116161936461594,-0.09534391868854852,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E181,ffill,mutual_info,minmax,diff,RF,0.40562537915125035,6.605354950739518,0.12854802602410043,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + First Difference"
E181,ffill,mutual_info,minmax,diff,XGBoost,0.37194999566652714,5.343530374004765,0.2672390217639924,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + First Difference"
E182,ffill,mutual_info,minmax,interaction,RF,1.046716143372607,17.803602831445147,-0.18685409321253799,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E182,ffill,mutual_info,minmax,interaction,XGBoost,1.1653818141989234,21.83408652651632,-0.47121437818884115,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E183,ffill,mutual_info,minmax,calendar,RF,0.8910458117546193,16.10781032935662,0.13991860404013734,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E183,ffill,mutual_info,minmax,calendar,XGBoost,1.069250975281795,19.999734339663625,-0.23850794653061014,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E184,ffill,mutual_info,minmax,policy_reaction,RF,0.2406144786883082,3.8244345921511664,0.6933544040812774,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E184,ffill,mutual_info,minmax,policy_reaction,XGBoost,0.20150482968584718,2.8520935087285655,0.784937773620671,,"Forward Fill + Mutual Info Top-7 + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E185,ffill,mutual_info,robust,none,RF,0.8919779518119068,15.492498690136586,0.13811816761699214,,Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Tanpa Feature Engineering
E185,ffill,mutual_info,robust,none,XGBoost,1.0381908102810273,19.538933422808043,-0.1675993592980103,,Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Tanpa Feature Engineering
E186,ffill,mutual_info,robust,lag,RF,0.40186768320625893,6.010200086499641,0.16832536989251312,,"Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E186,ffill,mutual_info,robust,lag,XGBoost,0.4085733210080406,6.18429751090148,0.14033885724251915,,"Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E187,ffill,mutual_info,robust,rolling,RF,0.8830019289679298,16.118785371890663,0.11398380493253735,,"Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E187,ffill,mutual_info,robust,rolling,XGBoost,1.0373299732434633,18.449824959934688,-0.2227909316015717,,"Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E188,ffill,mutual_info,robust,lag_rolling,RF,0.38597429171089415,5.4073903933868825,0.21094009540823522,,"Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E188,ffill,mutual_info,robust,lag_rolling,XGBoost,0.45475621360779145,5.8116161936461594,-0.09534391868854852,,"Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E189,ffill,mutual_info,robust,diff,RF,0.4054862945102779,6.5981957988339905,0.12914554684552382,,Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + First Difference
E189,ffill,mutual_info,robust,diff,XGBoost,0.37194999566652714,5.343530374004765,0.2672390217639924,,Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + First Difference
E190,ffill,mutual_info,robust,interaction,RF,1.046800486724419,17.804698069540382,-0.1870453719772298,,Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E190,ffill,mutual_info,robust,interaction,XGBoost,1.1653818141989234,21.83408652651632,-0.47121437818884115,,Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E191,ffill,mutual_info,robust,calendar,RF,0.8910689944223922,16.106607995458635,0.1398738493476689,,"Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E191,ffill,mutual_info,robust,calendar,XGBoost,1.069250975281795,19.999734339663625,-0.23850794653061014,,"Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E192,ffill,mutual_info,robust,policy_reaction,RF,0.25720687045995483,4.04661882703129,0.6496046386574796,,Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E192,ffill,mutual_info,robust,policy_reaction,XGBoost,0.2001609862717029,2.8276279446146897,0.7877967249199979,,Forward Fill + Mutual Info Top-7 + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E193,mean,all,standard,none,RF,0.9877521996903076,17.995863043130548,-0.056903894914601016,,Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Tanpa Feature Engineering
E193,mean,all,standard,none,XGBoost,1.0872611653041069,20.101203034511936,-0.2805815480876852,,Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Tanpa Feature Engineering
E194,mean,all,standard,lag,RF,1.0656438693290162,18.00060094937466,-0.3641816570005769,,"Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E194,mean,all,standard,lag,XGBoost,0.9949034804830568,16.55810390759327,-0.18907685122153328,,"Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E195,mean,all,standard,rolling,RF,0.9056123062225784,16.688328547408464,0.06802773865683165,,"Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E195,mean,all,standard,rolling,XGBoost,1.0813262261650578,19.403922941311084,-0.3287149709041328,,"Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E196,mean,all,standard,lag_rolling,RF,0.9609159701442532,16.491832230932125,-0.049274644041663374,,"Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E196,mean,all,standard,lag_rolling,XGBoost,1.0174772923534143,18.00737676734427,-0.17643464811314447,,"Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E197,mean,all,standard,diff,RF,0.9179915656278478,16.563076926086957,0.042374421833830556,,Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + First Difference
