experiment_id,imputation,features,scaler,feature_engineering,model,RMSE,MAPE,R2,RMSE_val,MAPE_val,R2_val,model_path,label
E197,mean,all,standard,diff,RF,0.9179915656278478,16.563076926086953,0.04237442183383078,1.134906737882002,23.11434550681103,-0.5872303546081277,,Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + First Difference
E197,mean,all,standard,diff,XGBoost,1.0653092245158373,19.37740961417076,-0.2896436698604141,1.0626596338897756,22.202226473268734,-0.3915793620296417,,Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + First Difference
E198,mean,all,standard,interaction,RF,1.1369676919767988,18.893680903266684,-0.4003472255643048,1.4147855471456048,28.259876143748485,-1.539940630102886,,Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E198,mean,all,standard,interaction,XGBoost,1.068144500436417,19.71539758858933,-0.23594602444150325,1.0060706529297585,20.928422465752345,-0.28439704512456165,,Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E199,mean,all,standard,calendar,RF,1.0173407793696352,17.995365597731215,-0.12117238875387049,1.3089233787314296,26.088361898788335,-1.174056295301142,,"Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E199,mean,all,standard,calendar,XGBoost,1.0827086939188646,20.02499388670679,-0.26988015262016907,1.049489683033913,21.71643029084218,-0.3976508191065018,,"Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E200,mean,all,standard,policy_reaction,RF,0.74727694366358,13.493832882417534,0.3291719873333506,0.9217250314054058,19.36881345230013,-0.0007287756791711786,,Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E200,mean,all,standard,policy_reaction,XGBoost,1.2071730997530092,22.2643250296241,-0.7506007995233597,0.94327522982117,18.89245573885443,-0.04807046972566087,,Mean Imputation + Semua Fitur (12) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E201,mean,all,minmax,none,RF,0.9877326412298582,17.995017632502528,-0.056862039865577696,1.22290548731031,24.455737024276733,-0.8977024731324272,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E201,mean,all,minmax,none,XGBoost,1.0872611653041069,20.101203034511936,-0.2805815480876852,1.0319326042543249,21.126639014857176,-0.35127892937051985,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E202,mean,all,minmax,lag,RF,1.0663984750207551,18.01240588363523,-0.3661143546863588,1.5590230449977043,31.03315234400923,-1.8629825038534444,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E202,mean,all,minmax,lag,XGBoost,0.9949034804830568,16.55810390759327,-0.18907685122153328,1.1273276144649438,23.194428512404837,-0.4969728200267629,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E203,mean,all,minmax,rolling,RF,0.9049304287146914,16.679314941966283,0.06943066057678449,1.1214311335693188,22.946022601681126,-0.5497613639057677,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E203,mean,all,minmax,rolling,XGBoost,1.0813262261650578,19.403922941311084,-0.3287149709041328,1.0356322666810962,21.271793965246516,-0.321693510997755,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E204,mean,all,minmax,lag_rolling,RF,0.9609279867691582,16.492844540617906,-0.049300887374171376,1.356542254788633,27.17952748582082,-1.2677034659928892,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E204,mean,all,minmax,lag_rolling,XGBoost,1.0174772923534143,18.00737676734427,-0.17643464811314447,1.1029267939340277,22.876959561129397,-0.4990391881331888,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E205,mean,all,minmax,diff,RF,0.9176686381353699,16.56045031988892,0.04304804291273456,1.1352724770329332,23.12603981339749,-0.5882535326400149,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + First Difference"
E205,mean,all,minmax,diff,XGBoost,1.0653092245158373,19.37740961417076,-0.2896436698604141,1.0626596338897756,22.202226473268734,-0.3915793620296417,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + First Difference"
E206,mean,all,minmax,interaction,RF,1.1369689006546482,18.894163995054125,-0.4003502029040913,1.4147577784786811,28.258602797108246,-1.5398409258426398,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E206,mean,all,minmax,interaction,XGBoost,1.068144500436417,19.71539758858933,-0.23594602444150325,1.0060706529297585,20.928422465752345,-0.28439704512456165,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E207,mean,all,minmax,calendar,RF,1.0173714619763965,17.996008761508808,-0.12124001803005013,1.3090806181457095,26.09037990701697,-1.174578660287355,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E207,mean,all,minmax,calendar,XGBoost,1.0827086939188646,20.02499388670679,-0.26988015262016907,1.049489683033913,21.71643029084218,-0.3976508191065018,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E208,mean,all,minmax,policy_reaction,RF,0.7485065628560033,13.531168261745663,0.32696252095434686,0.9213940416593104,19.371029078449578,-1.0185036892984556e-05,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E208,mean,all,minmax,policy_reaction,XGBoost,1.2071730997530092,22.2643250296241,-0.7506007995233597,0.94327522982117,18.89245573885443,-0.04807046972566087,,"Mean Imputation + Semua Fitur (12) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E209,mean,all,robust,none,RF,0.9882217474548021,18.00026961662951,-0.05790897456208244,1.2229591185640905,24.45876173657711,-0.8978689265431277,,Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Tanpa Feature Engineering
E209,mean,all,robust,none,XGBoost,1.0872611653041069,20.101203034511936,-0.2805815480876852,1.0319326042543249,21.126639014857176,-0.35127892937051985,,Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Tanpa Feature Engineering
E210,mean,all,robust,lag,RF,1.06504754230647,17.987832034044096,-0.3626553107322379,1.558324164815231,31.0193929745207,-1.8604162387008638,,"Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E210,mean,all,robust,lag,XGBoost,0.9949034804830568,16.55810390759327,-0.18907685122153328,1.1273276144649438,23.194428512404837,-0.4969728200267629,,"Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E211,mean,all,robust,rolling,RF,0.9049290547533964,16.6789505104794,0.06943348635265334,1.1218216866313477,22.95031796310055,-0.5508410012076528,,"Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E211,mean,all,robust,rolling,XGBoost,1.0813262261650578,19.403922941311084,-0.3287149709041328,1.0356322666810962,21.271793965246516,-0.321693510997755,,"Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E212,mean,all,robust,lag_rolling,RF,0.9609276717154609,16.490972501256955,-0.04930019931830354,1.3563744249715362,27.177054394612238,-1.2671423854756885,,"Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E212,mean,all,robust,lag_rolling,XGBoost,1.0174772923534143,18.00737676734427,-0.17643464811314447,1.1029267939340277,22.876959561129397,-0.4990391881331888,,"Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E213,mean,all,robust,diff,RF,0.9175528708266361,16.55748357763646,0.043289473773864606,1.1345234594922295,23.100845005420005,-0.586158463238267,,Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + First Difference
E213,mean,all,robust,diff,XGBoost,1.0653092245158373,19.37740961417076,-0.2896436698604141,1.0626596338897756,22.202226473268734,-0.3915793620296417,,Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + First Difference
E214,mean,all,robust,interaction,RF,1.1369528730912088,18.892358439498572,-0.4003107224160911,1.414767460692912,28.25886957048425,-1.5398756899110602,,Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E214,mean,all,robust,interaction,XGBoost,1.068144500436417,19.71539758858933,-0.23594602444150325,1.0060706529297585,20.928422465752345,-0.28439704512456165,,Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E215,mean,all,robust,calendar,RF,1.0185779436465918,18.00690047659504,-0.12390090971788159,1.3091756126378375,26.094925923145983,-1.1748942718511208,,"Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E215,mean,all,robust,calendar,XGBoost,1.0827086939188646,20.02499388670679,-0.26988015262016907,1.049489683033913,21.71643029084218,-0.3976508191065018,,"Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E216,mean,all,robust,policy_reaction,RF,0.7308517676648706,13.243754250602487,0.3583375466027505,0.9236729761389658,19.46529642935606,-0.004963062791948358,,Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E216,mean,all,robust,policy_reaction,XGBoost,1.2071730997530092,22.2643250296241,-0.7506007995233597,0.94327522982117,18.89245573885443,-0.04807046972566087,,Mean Imputation + Semua Fitur (12) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E217,mean,domain_itf,standard,none,RF,1.3107555604005843,23.96735622803708,-0.8611565488108863,1.5701799802732344,31.72521606131436,-2.1285363674453333,,Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Tanpa Feature Engineering
E217,mean,domain_itf,standard,none,XGBoost,1.1138207968909575,17.821409353837787,-0.34390983624840366,1.6679403487268734,33.0955600800863,-2.530232961138196,,Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Tanpa Feature Engineering
E218,mean,domain_itf,standard,lag,RF,1.5024694784942971,29.01685940387699,-1.711810518273487,1.807515579394865,37.50362410038744,-2.8483779962760107,,"Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E218,mean,domain_itf,standard,lag,XGBoost,0.9959622592918704,15.72430633188121,-0.19160903508868188,1.9258887829237248,39.27465111594557,-3.368939509231618,,"Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E219,mean,domain_itf,standard,rolling,RF,0.9413974386796443,16.453022636817156,-0.007080948595529657,1.2546013190361536,25.444202444850028,-0.9396844815885765,,"Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E219,mean,domain_itf,standard,rolling,XGBoost,1.089819544530824,19.527925200025535,-0.34966982986638406,1.4455031169711428,29.57985349326232,-1.574884047515015,,"Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E220,mean,domain_itf,standard,lag_rolling,RF,1.4778187816415587,29.17382705022222,-1.481765363140494,1.7113772140229488,36.99350483173017,-2.609201276342264,,"Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E220,mean,domain_itf,standard,lag_rolling,XGBoost,1.112914270252594,19.04275814343357,-0.4074785272244714,1.6726324152731311,33.309757493627004,-2.4476298305461994,,"Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E221,mean,domain_itf,standard,diff,RF,1.2396239983997255,21.1696123999114,-0.7462173793706977,1.4515656953172171,29.21529840380549,-1.5965279608597096,,Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + First Difference
E221,mean,domain_itf,standard,diff,XGBoost,0.9796802205814082,16.074486963506974,-0.09065409755468079,1.518761579790213,30.53040262565011,-1.8424891531295158,,Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + First Difference
E222,mean,domain_itf,standard,interaction,RF,1.6244036753667819,31.61093753442814,-1.8584290324117632,1.7169552865912598,35.63886796974435,-2.740763971843813,,Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E222,mean,domain_itf,standard,interaction,XGBoost,1.205279956156637,20.549038490607483,-0.5736761248075228,1.7289486875712206,34.20740304716835,-2.7932070121025006,,Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E223,mean,domain_itf,standard,calendar,RF,1.2705670809047396,22.705688308775954,-0.7487780171469636,1.4551102333942223,29.14389406602565,-1.6867924925572781,,"Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E223,mean,domain_itf,standard,calendar,XGBoost,1.1134932206570685,18.594916606933026,-0.34311946101476054,1.6609227756777705,32.907137746556835,-2.5005897521057663,,"Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E224,mean,domain_itf,standard,policy_reaction,RF,0.700190197942191,12.183688161305673,0.41104776050829417,0.9581215328735754,19.762935847383226,-0.08132146857149625,,Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E224,mean,domain_itf,standard,policy_reaction,XGBoost,1.200081867940341,22.2019686750213,-0.7300942874338436,1.200344978747798,25.097483914445124,-0.6971717120059502,,Mean Imputation + Domain Expert — ITF (7) + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E225,mean,domain_itf,minmax,none,RF,1.310757088131886,23.968103640045356,-0.8611608872990986,1.5702888840580569,31.726359971259292,-2.1289703575242176,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E225,mean,domain_itf,minmax,none,XGBoost,1.1138207968909575,17.821409353837787,-0.34390983624840366,1.6679403487268734,33.0955600800863,-2.530232961138196,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E226,mean,domain_itf,minmax,lag,RF,1.5028169879763045,29.019304702728157,-1.7130651046255654,1.8086372791055803,37.52423229042272,-2.853155895798306,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E226,mean,domain_itf,minmax,lag,XGBoost,0.9959622592918704,15.72430633188121,-0.19160903508868188,1.9258887829237248,39.27465111594557,-3.368939509231618,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
E227,mean,domain_itf,minmax,rolling,RF,0.941488235860906,16.456896408548072,-0.0072752225915013735,1.254708470007778,25.44840771091636,-0.9400158186421665,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E227,mean,domain_itf,minmax,rolling,XGBoost,1.089819544530824,19.527925200025535,-0.34966982986638406,1.4455031169711428,29.57985349326232,-1.574884047515015,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Rolling Mean & Std (3, 6)"
E228,mean,domain_itf,minmax,lag_rolling,RF,1.476800054408227,29.153398640763196,-1.4783449565549507,1.7111397161507478,36.983058308243436,-2.608199605712708,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E228,mean,domain_itf,minmax,lag_rolling,XGBoost,1.112914270252594,19.04275814343357,-0.4074785272244714,1.6726324152731311,33.309757493627004,-2.4476298305461994,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Lag (1,3) + Rolling (6)"
E229,mean,domain_itf,minmax,diff,RF,1.2385293644738242,21.157998214899916,-0.7431347916843674,1.4518708879264428,29.229197065084712,-1.5976199189453628,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + First Difference"
E229,mean,domain_itf,minmax,diff,XGBoost,0.9796802205814082,16.074486963506974,-0.09065409755468079,1.518761579790213,30.53040262565011,-1.8424891531295158,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + First Difference"
E230,mean,domain_itf,minmax,interaction,RF,1.6243381297993684,31.609826423317035,-1.8581983587489335,1.7172736573864027,35.64847280374144,-2.7421513817861953,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E230,mean,domain_itf,minmax,interaction,XGBoost,1.205279956156637,20.549038490607483,-0.5736761248075228,1.7289486875712206,34.20740304716835,-2.7932070121025006,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fitur Interaksi Ekonomi"
E231,mean,domain_itf,minmax,calendar,RF,1.271080537044778,22.729012060890494,-0.750191720139787,1.455597770336485,29.151106004458722,-1.6885932221653013,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E231,mean,domain_itf,minmax,calendar,XGBoost,1.1134932206570685,18.594916606933026,-0.34311946101476054,1.6609227756777705,32.907137746556835,-2.5005897521057663,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fitur Kalender (Bulan, Kuartal)"
E232,mean,domain_itf,minmax,policy_reaction,RF,0.7008262480558048,12.20888820240833,0.4099772705643423,0.9585146946363274,19.772831734317755,-0.08220908348517941,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E232,mean,domain_itf,minmax,policy_reaction,XGBoost,1.200081867940341,22.2019686750213,-0.7300942874338436,1.200344978747798,25.097483914445124,-0.6971717120059502,,"Mean Imputation + Domain Expert — ITF (7) + MinMaxScaler [0, 1] + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi"
E233,mean,domain_itf,robust,none,RF,1.3113441943647572,23.978063957505682,-0.8628285401155353,1.5703164335841482,31.728953508674255,-2.1290801493052713,,Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Tanpa Feature Engineering
E233,mean,domain_itf,robust,none,XGBoost,1.1138207968909575,17.821409353837787,-0.34390983624840366,1.6679403487268734,33.0955600800863,-2.530232961138196,,Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Tanpa Feature Engineering
E234,mean,domain_itf,robust,lag,RF,1.5022018968995337,29.012507532606296,-1.710844687049435,1.8079617284167067,37.50679264095181,-2.850278020813183,,"Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E234,mean,domain_itf,robust,lag,XGBoost,0.9959622592918704,15.72430633188121,-0.19160903508868188,1.9258887829237248,39.27465111594557,-3.368939509231618,,"Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Lag Features (t-1, t-3, t-6)"
E235,mean,domain_itf,robust,rolling,RF,0.9414804662106233,16.456154048111834,-0.007258597542717959,1.2547263927262853,25.45209310111253,-0.9400712428408304,,"Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E235,mean,domain_itf,robust,rolling,XGBoost,1.089819544530824,19.527925200025535,-0.34966982986638406,1.4455031169711428,29.57985349326232,-1.574884047515015,,"Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Rolling Mean & Std (3, 6)"
E236,mean,domain_itf,robust,lag_rolling,RF,1.4767310436738288,29.152984284544516,-1.4781133362907592,1.711401922402009,36.99306019259506,-2.6093054943443135,,"Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E236,mean,domain_itf,robust,lag_rolling,XGBoost,1.112914270252594,19.04275814343357,-0.4074785272244714,1.6726324152731311,33.309757493627004,-2.4476298305461994,,"Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Lag (1,3) + Rolling (6)"
E237,mean,domain_itf,robust,diff,RF,1.2377935313671649,21.15138703577642,-0.7410641500007555,1.4496267029509906,29.117359360410983,-1.5895957423793945,,Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + First Difference
E237,mean,domain_itf,robust,diff,XGBoost,0.9796802205814082,16.074486963506974,-0.09065409755468079,1.518761579790213,30.53040262565011,-1.8424891531295158,,Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + First Difference
E238,mean,domain_itf,robust,interaction,RF,1.624640780293162,31.61538685216693,-1.8592635504309536,1.71724327653624,35.64403074914182,-2.7420189757083806,,Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E238,mean,domain_itf,robust,interaction,XGBoost,1.205279956156637,20.549038490607483,-0.5736761248075228,1.7289486875712206,34.20740304716835,-2.7932070121025006,,Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Fitur Interaksi Ekonomi
E239,mean,domain_itf,robust,calendar,RF,1.2721237551877072,22.745124196839196,-0.7530657803795513,1.455282250942562,29.14088061513115,-1.6874277747031452,,"Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E239,mean,domain_itf,robust,calendar,XGBoost,1.1134932206570685,18.594916606933026,-0.34311946101476054,1.6609227756777705,32.907137746556835,-2.5005897521057663,,"Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Fitur Kalender (Bulan, Kuartal)"
E240,mean,domain_itf,robust,policy_reaction,RF,0.6833208253514003,11.764750181119243,0.4390846337657254,0.9599530744456642,19.8314798956447,-0.08545952016217884,,Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E240,mean,domain_itf,robust,policy_reaction,XGBoost,1.200081867940341,22.2019686750213,-0.7300942874338436,1.200344978747798,25.097483914445124,-0.6971717120059502,,Mean Imputation + Domain Expert — ITF (7) + RobustScaler (IQR) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E241,mean,corr_top6,standard,none,RF,1.9647556830194726,38.87911826201074,-3.1817358363789445,2.1666353849300113,46.080490172648354,-4.956813449346736,,Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Tanpa Feature Engineering
E241,mean,corr_top6,standard,none,XGBoost,2.2846834062504704,45.745909246899586,-4.654465285628979,2.164319145416251,45.027383129397776,-4.944084005591602,,Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Tanpa Feature Engineering
E242,mean,corr_top6,standard,lag,RF,1.9264174734316537,37.773742386580196,-3.4580901023084447,2.1880556925525063,47.41662981750331,-4.639367122899352,,"Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E242,mean,corr_top6,standard,lag,XGBoost,1.7774420472713137,32.56860306354104,-2.7952371926426816,2.3629922427746717,49.88763168634866,-5.577157111456127,,"Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Lag Features (t-1, t-3, t-6)"
E243,mean,corr_top6,standard,rolling,RF,1.0725592275690965,19.06224928140184,-0.30725683972848583,1.4179595208337932,28.589424047246347,-1.47769176659442,,"Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E243,mean,corr_top6,standard,rolling,XGBoost,1.0133943600119864,18.51942405086746,-0.1670119990528316,1.4181795922639104,28.592023367876244,-1.4784609161732778,,"Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Rolling Mean & Std (3, 6)"
E244,mean,corr_top6,standard,lag_rolling,RF,1.7486434538584963,34.59361027031852,-2.474728596278498,2.0265951608426436,44.25839093546135,-4.061201338668337,,"Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E244,mean,corr_top6,standard,lag_rolling,XGBoost,1.3645380100446458,24.339378736748372,-1.1158731671474658,1.9990098545123434,39.71875334422381,-3.9243564491683287,,"Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Lag (1,3) + Rolling (6)"
E245,mean,corr_top6,standard,diff,RF,2.122734277122841,41.30342142754787,-4.120467584625037,2.1697295031137753,47.19717055328364,-4.801373147445602,,Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + First Difference
E245,mean,corr_top6,standard,diff,XGBoost,2.360496511164572,46.30659312608308,-5.331769278309176,2.2320059126691976,46.15059801090427,-5.139178955001378,,Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + First Difference
E246,mean,corr_top6,standard,interaction,RF,2.4368713349784614,49.06529277688751,-5.432868683265762,2.3793872868404455,51.993045515755895,-6.184103983472458,,Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E246,mean,corr_top6,standard,interaction,XGBoost,2.451394173729309,48.57544822123735,-5.509772127278537,2.5461874489334373,54.95438854783457,-7.22665116246543,,Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Fitur Interaksi Ekonomi
E247,mean,corr_top6,standard,calendar,RF,1.9249357420743591,38.12073253273674,-3.0139500188114967,2.1749505814115384,46.38435524364343,-5.002623762081954,,"Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E247,mean,corr_top6,standard,calendar,XGBoost,2.2025425097158373,43.950155483527546,-4.2551859250971855,2.205127420166187,45.04486968727441,-5.170348809377947,,"Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Fitur Kalender (Bulan, Kuartal)"
E248,mean,corr_top6,standard,policy_reaction,RF,0.7017019434846375,10.608514818725173,0.408501860619947,0.9887481949305494,19.938713915646847,-0.15155591810954983,,Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E248,mean,corr_top6,standard,policy_reaction,XGBoost,1.0486028483421523,19.195043651373012,-0.3209004562985698,1.2480774119964104,26.049894115017192,-0.8348335426775844,,Mean Imputation + Top-6 Korelasi Pearson + StandardScaler (Z-Score) + Fungsi Reaksi Kebijakan (Taylor/ITF) + Persistensi
E249,mean,corr_top6,minmax,none,RF,1.964658143683294,38.87769475154374,-3.181320646219186,2.168342956297621,46.11275825845411,-4.966206531744648,,"Mean Imputation + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E249,mean,corr_top6,minmax,none,XGBoost,2.2846834062504704,45.745909246899586,-4.654465285628979,2.164319145416251,45.027383129397776,-4.944084005591602,,"Mean Imputation + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Tanpa Feature Engineering"
E250,mean,corr_top6,minmax,lag,RF,1.9266533773233596,37.77792876272083,-3.4591820205579555,2.18904195892113,47.43360994867615,-4.6444521595099,,"Mean Imputation + Top-6 Korelasi Pearson + MinMaxScaler [0, 1] + Lag Features (t-1, t-3, t-6)"
